Single
3648
Scan 0,   
1879, 95.0
1880, 98.0
1881, 91.0
1882, 89.0
1883, 95.0
1884, 93.0
1885,105.0
1886, 95.0
1887, 91.0
1888, 93.0
1889, 91.0
1890, 89.0
1891, 87.0
1892, 94.0
1893, 94.0
1894, 91.0
1895, 93.0
1896, 93.0
1897, 94.0
1898, 93.0
1899, 93.0
1900, 91.0
1901, 88.0
1902, 93.0
1903, 89.0
1904, 92.0
1905, 92.0
1906, 93.0
1907, 91.0
1908, 95.0
1909, 95.0
1910, 95.0
1911, 95.0
1912, 93.0
1913, 95.0
1914, 92.0
1915, 91.0
1916, 93.0
1917, 93.0
1918, 92.0
1919, 88.0
1920, 91.0
1921, 90.0
1922, 92.0
1923, 94.0
1924, 94.0
1925, 90.0
1926, 93.0
1927, 91.0
1928, 91.0
1929, 88.0
1930, 94.0
1931, 92.0
1932, 90.0
1933, 90.0
1934, 92.0
1935, 92.0
1936, 91.0
1937, 90.0
1938, 90.0
1939, 88.0
1940, 91.0
1941, 89.0
1942, 93.0
1943, 93.0
1944, 89.0
1945, 96.0
1946, 90.0
1947, 91.0
1948, 93.0
1949, 90.0
1950, 91.0
1951, 89.0
1952, 94.0
1953, 91.0
1954, 94.0
1955, 87.0
1956, 95.0
1957, 90.0
1958, 90.0
1959, 92.0
1960, 89.0
1961, 93.0
1962, 95.0
1963, 92.0
1964, 88.0
1965, 88.0
1966, 91.0
1967, 88.0
1968, 96.0
1969, 93.0
1970, 87.0
1971, 93.0
1972, 89.0
1973, 93.0
1974, 91.0
1975, 93.0
1976, 91.0
1977, 91.0
1978, 93.0
1979, 85.0
1980, 93.0
1981, 95.0
1982, 89.0
1983, 87.0
1984, 92.0
1985, 89.0
1986, 92.0
1987, 91.0
1988, 93.0
1989, 91.0
1990, 93.0
1991, 95.0
1992, 93.0
1993, 94.0
1994, 93.0
1995, 90.0
1996, 95.0
1997, 90.0
1998, 88.0
1999, 88.0
2000, 90.0
2001, 87.0
2002, 92.0
2003, 92.0
2004, 89.0
2005, 93.0
2006, 91.0
2007, 91.0
2008, 93.0
2009, 90.0
2010, 89.0
2011, 90.0
2012, 88.0
2013, 85.0
2014, 91.0
2015, 92.0
2016, 88.0
2017, 94.0
2018, 92.0
2019, 88.0
2020, 88.0
2021, 90.0
2022, 89.0
2023, 95.0
2024, 95.0
2025, 87.0
2026, 87.0
2027, 87.0
2028, 91.0
2029, 92.0
2030, 90.0
2031, 91.0
2032, 95.0
2033, 92.0
2034, 89.0
2035, 94.0
2036, 93.0
2037, 91.0
2038, 89.0
2039, 89.0
2040, 92.0
2041, 88.0
2042, 92.0
2043, 91.0
2044, 89.0
2045, 89.0
2046, 86.0
2047, 96.0
2048, 94.0
2049, 95.0
2050, 91.0
2051, 88.0
2052, 89.0
2053, 89.0
2054, 95.0
2055, 90.0
2056, 94.0
2057, 92.0
2058, 91.0
2059, 85.0
2060, 94.0
2061, 93.0
2062, 91.0
2063, 91.0
2064, 87.0
2065, 90.0
2066, 86.0
2067, 91.0
2068, 94.0
2069, 89.0
2070, 95.0
2071, 91.0
2072, 95.0
2073, 93.0
2074, 89.0
2075, 90.0
2076, 91.0
2077, 88.0
2078, 91.0
2079, 91.0
2080, 91.0
2081, 94.0
2082, 89.0
2083, 91.0
2084, 91.0
2085, 88.0
2086, 93.0
2087, 88.0
2088, 92.0
2089, 91.0
2090, 89.0
2091, 91.0
2092, 92.0
2093, 91.0
2094, 91.0
2095, 92.0
2096, 90.0
2097, 88.0
2098, 90.0
2099, 89.0
2100, 93.0
2101, 92.0
2102, 95.0
2103, 93.0
2104, 95.0
2105, 86.0
2106, 94.0
2107, 93.0
2108, 86.0
2109, 90.0
2110, 87.0
2111, 82.0
2112, 89.0
2113, 92.0
2114, 90.0
2115, 88.0
2116, 88.0
2117, 91.0
2118, 90.0
2119, 95.0
2120, 90.0
2121, 88.0
2122, 88.0
2123, 93.0
2124, 94.0
2125, 91.0
2126, 91.0
2127, 91.0
2128, 92.0
2129, 92.0
2130, 88.0
2131, 93.0
2132, 89.0
2133, 92.0
2134, 87.0
2135, 88.0
2136, 93.0
2137, 88.0
2138, 92.0
2139, 90.0
2140, 93.0
2141, 86.0
2142, 87.0
2143, 90.0
2144, 89.0
2145, 93.0
2146, 94.0
2147, 92.0
2148, 85.0
2149, 93.0
2150, 91.0
2151, 89.0
2152, 88.0
2153, 91.0
2154, 90.0
2155, 93.0
2156, 86.0
2157, 92.0
2158, 89.0
2159, 92.0
2160, 85.0
2161, 88.0
2162, 95.0
2163, 93.0
2164, 94.0
2165, 90.0
2166, 88.0
2167, 88.0
2168, 92.0
2169, 91.0
2170, 87.0
2171, 92.0
2172, 87.0
2173, 89.0
2174, 88.0
2175, 91.0
2176, 92.0
2177, 90.0
2178, 89.0
2179, 93.0
2180, 88.0
2181, 93.0
2182, 99.0
2183, 90.0
2184, 92.0
2185, 91.0
2186, 89.0
2187, 93.0
2188, 92.0
2189, 86.0
2190, 90.0
2191, 87.0
2192, 88.0
2193, 86.0
2194, 91.0
2195, 91.0
2196, 91.0
2197, 90.0
2198, 88.0
2199, 85.0
2200, 94.0
2201, 91.0
2202, 92.0
2203, 89.0
2204, 93.0
2205, 88.0
2206, 89.0
2207, 91.0
2208, 86.0
2209, 88.0
2210, 89.0
2211, 92.0
2212, 90.0
2213, 92.0
2214, 91.0
2215, 85.0
2216, 87.0
2217, 92.0
2218, 92.0
2219, 94.0
2220, 89.0
2221, 87.0
2222, 92.0
2223, 95.0
2224, 91.0
2225, 90.0
2226, 95.0
2227, 90.0
2228, 90.0
2229, 89.0
2230, 89.0
2231, 93.0
2232, 88.0
2233, 93.0
2234, 90.0
2235, 89.0
2236, 90.0
2237, 86.0
2238, 86.0
2239, 91.0
2240, 89.0
2241, 94.0
2242, 90.0
2243, 86.0
2244, 90.0
2245, 88.0
2246, 91.0
2247, 92.0
2248, 86.0
2249, 93.0
2250, 93.0
2251, 90.0
2252, 95.0
2253, 94.0
2254, 89.0
2255, 86.0
2256, 91.0
2257, 93.0
2258, 89.0
2259, 90.0
2260, 88.0
2261, 90.0
2262, 86.0
2263, 86.0
2264, 92.0
2265, 88.0
2266, 91.0
2267, 89.0
2268, 91.0
2269, 88.0
2270, 93.0
2271, 89.0
2272, 87.0
2273, 90.0
2274, 95.0
2275, 91.0
2276, 90.0
2277, 90.0
2278, 89.0
2279, 92.0
2280, 90.0
2281, 89.0
2282, 92.0
2283, 88.0
2284, 92.0
2285, 94.0
2286, 90.0
2287, 93.0
2288, 89.0
2289, 90.0
2290, 89.0
2291, 90.0
2292, 88.0
2293, 90.0
2294, 90.0
2295, 90.0
2296, 92.0
2297, 94.0
2298, 90.0
2299, 94.0
2300, 84.0
2301, 90.0
2302, 88.0
2303, 89.0
2304, 86.0
2305, 90.0
2306, 91.0
2307, 95.0
2308, 95.0
2309, 87.0
2310, 93.0
2311, 92.0
2312, 92.0
2313, 91.0
2314, 94.0
2315, 88.0
2316, 86.0
2317, 89.0
2318, 91.0
2319, 94.0
2320, 89.0
2321, 90.0
2322, 93.0
2323, 91.0
2324, 91.0
2325, 90.0
2326, 91.0
2327, 91.0
2328, 90.0
2329, 90.0
2330, 93.0
2331, 95.0
2332, 89.0
2333, 89.0
2334, 94.0
2335, 89.0
2336, 90.0
2337, 88.0
2338, 89.0
2339, 89.0
2340, 92.0
2341, 90.0
2342, 89.0
2343, 92.0
2344, 91.0
2345, 90.0
2346, 86.0
2347, 89.0
2348, 88.0
2349, 95.0
2350, 87.0
2351, 89.0
2352, 91.0
2353, 95.0
2354, 92.0
2355, 88.0
2356, 94.0
2357, 94.0
2358, 90.0
2359, 90.0
2360, 88.0
2361, 87.0
2362, 89.0
2363, 93.0
2364, 91.0
2365, 92.0
2366, 93.0
2367, 91.0
2368, 90.0
2369, 89.0
2370, 95.0
2371, 93.0
2372, 88.0
2373, 93.0
2374, 88.0
2375, 91.0
2376, 92.0
2377, 89.0
2378, 92.0
2379, 91.0
2380, 88.0
2381, 86.0
2382, 90.0
2383, 91.0
2384, 92.0
2385, 90.0
2386, 91.0
2387, 90.0
2388, 83.0
2389, 86.0
2390, 94.0
2391, 90.0
2392, 92.0
2393, 92.0
2394, 92.0
2395, 90.0
2396, 93.0
2397, 95.0
2398, 90.0
2399, 92.0
2400, 93.0
2401, 89.0
2402, 89.0
2403, 93.0
2404, 88.0
2405, 92.0
2406, 90.0
2407, 90.0
2408, 95.0
2409, 92.0
2410, 91.0
2411, 90.0
2412, 89.0
2413, 86.0
2414, 87.0
2415, 92.0
2416, 90.0
2417, 92.0
2418, 91.0
2419, 89.0
2420, 93.0
2421, 91.0
2422, 92.0
2423, 89.0
2424, 92.0
2425, 89.0
2426, 87.0
2427, 89.0
2428, 88.0
2429, 83.0
2430, 87.0
2431, 93.0
2432, 90.0
2433, 92.0
2434, 92.0
2435, 92.0
2436, 89.0
2437, 90.0
2438, 87.0
2439, 91.0
2440, 93.0
2441, 88.0
2442, 91.0
2443, 90.0
2444, 87.0
2445, 86.0
2446, 94.0
2447, 91.0
2448, 89.0
2449, 91.0
2450, 90.0
2451, 88.0
2452, 88.0
2453, 89.0
2454, 94.0
2455, 93.0
2456, 90.0
2457, 90.0
2458, 87.0
2459, 89.0
2460, 92.0
2461, 89.0
2462, 94.0
2463, 84.0
2464, 92.0
2465, 92.0
2466, 90.0
2467, 89.0
2468, 92.0
2469, 90.0
2470, 89.0
2471, 91.0
2472, 87.0
2473, 88.0
2474, 97.0
2475, 91.0
2476, 93.0
2477, 88.0
2478, 93.0
2479, 91.0
2480, 88.0
2481, 92.0
2482, 90.0
2483, 94.0
2484, 91.0
2485, 94.0
2486, 88.0
2487, 88.0
2488, 86.0
2489, 94.0
2490, 93.0
2491, 86.0
2492, 87.0
2493, 94.0
2494, 91.0
2495, 92.0
2496, 89.0
2497, 89.0
2498, 88.0
2499, 90.0
2500, 94.0
2501, 96.0
2502, 91.0
2503, 90.0
2504, 88.0
2505, 95.0
2506, 90.0
2507, 90.0
2508, 92.0
2509, 90.0
2510, 88.0
2511, 94.0
2512, 93.0
2513, 93.0
2514, 92.0
2515, 87.0
2516, 90.0
2517, 93.0
2518, 91.0
2519, 91.0
2520, 93.0
2521, 91.0
2522, 87.0
2523, 89.0
2524, 95.0
2525, 90.0
2526, 90.0
2527, 92.0
2528, 92.0
2529, 91.0
2530, 88.0
2531, 87.0
2532, 91.0
2533, 90.0
2534, 92.0
2535, 91.0
2536, 90.0
2537, 91.0
2538, 89.0
2539, 93.0
2540, 89.0
2541, 92.0
2542, 86.0
2543, 94.0
2544, 93.0
2545, 96.0
2546, 91.0
2547, 93.0
2548, 91.0
2549, 91.0
2550, 90.0
2551, 93.0
2552, 86.0
2553, 93.0
2554, 88.0
2555, 93.0
2556, 93.0
2557, 89.0
2558, 90.0
2559, 94.0
2560, 89.0
2561, 90.0
2562, 95.0
2563, 87.0
2564, 91.0
2565, 88.0
2566, 91.0
2567, 88.0
2568, 90.0
2569, 91.0
2570, 96.0
2571, 85.0
2572, 92.0
2573, 89.0
2574, 91.0
2575, 96.0
2576, 94.0
2577, 90.0
2578, 92.0
2579, 89.0
2580, 88.0
2581, 89.0
2582, 92.0
2583, 90.0
2584, 91.0
2585, 86.0
2586, 89.0
2587, 88.0
2588, 92.0
2589, 91.0
2590, 92.0
2591, 90.0
2592, 89.0
2593, 87.0
2594, 94.0
2595, 88.0
2596, 86.0
2597, 93.0
2598, 94.0
2599, 92.0
2600, 91.0
2601, 90.0
2602, 88.0
2603, 92.0
2604, 90.0
2605, 90.0
2606, 93.0
2607, 86.0
2608, 92.0
2609, 91.0
2610, 93.0
2611, 92.0
2612, 87.0
2613, 91.0
2614, 93.0
2615, 95.0
2616, 88.0
2617, 95.0
2618, 91.0
2619, 93.0
2620, 90.0
2621, 92.0
2622, 89.0
2623, 88.0
2624, 89.0
2625, 90.0
2626, 89.0
2627, 89.0
2628, 90.0
2629, 85.0
2630, 89.0
2631, 92.0
2632, 88.0
2633, 92.0
2634, 91.0
2635, 88.0
2636, 87.0
2637, 89.0
2638, 90.0
2639, 90.0
2640, 87.0
2641, 91.0
2642, 91.0
2643, 93.0
2644, 89.0
2645, 89.0
2646, 87.0
2647, 94.0
2648, 86.0
2649, 90.0
2650, 92.0
2651, 89.0
2652, 90.0
2653, 87.0
2654, 93.0
2655, 88.0
2656, 92.0
2657, 87.0
2658, 91.0
2659, 91.0
2660, 95.0
2661, 91.0
2662, 90.0
2663, 89.0
2664, 91.0
2665, 90.0
2666, 89.0
2667, 85.0
2668, 95.0
2669, 89.0
2670, 89.0
2671, 91.0
2672, 89.0
2673, 90.0
2674, 94.0
2675, 91.0
2676, 91.0
2677, 93.0
2678, 93.0
2679, 89.0
2680, 93.0
2681, 91.0
2682, 91.0
2683, 91.0
2684, 90.0
2685, 92.0
2686, 91.0
2687, 86.0
2688, 95.0
2689, 92.0
2690, 88.0
2691, 90.0
2692, 91.0
2693, 94.0
2694, 90.0
2695, 88.0
2696, 90.0
2697, 91.0
2698, 87.0
2699, 88.0
2700, 90.0
2701, 90.0
2702, 91.0
2703, 88.0
2704, 91.0
2705, 91.0
2706, 87.0
2707, 92.0
2708, 95.0
2709, 91.0
2710, 95.0
2711, 89.0
2712, 90.0
2713, 92.0
2714, 90.0
2715, 92.0
2716, 89.0
2717, 87.0
2718, 93.0
2719, 88.0
2720, 89.0
2721, 85.0
2722, 94.0
2723, 91.0
2724, 90.0
2725, 92.0
2726, 91.0
2727, 91.0
2728, 90.0
2729, 91.0
2730, 84.0
2731, 90.0
2732, 85.0
2733, 90.0
2734, 90.0
2735, 88.0
2736, 92.0
2737, 92.0
2738, 90.0
2739, 92.0
2740, 91.0
2741, 88.0
2742, 90.0
2743, 90.0
2744, 93.0
2745, 93.0
2746, 94.0
2747, 90.0
2748, 94.0
2749, 93.0
2750, 88.0
2751, 89.0
2752, 88.0
2753, 89.0
2754, 94.0
2755, 94.0
2756, 91.0
2757, 90.0
2758, 88.0
2759, 91.0
2760, 94.0
2761, 86.0
2762, 87.0
2763, 90.0
2764, 91.0
2765, 95.0
2766, 86.0
2767, 91.0
2768, 90.0
2769, 91.0
2770, 91.0
2771, 89.0
2772, 89.0
2773, 90.0
2774, 89.0
2775, 93.0
2776, 90.0
2777, 87.0
2778, 89.0
2779, 94.0
2780, 90.0
2781, 84.0
2782, 88.0
2783, 92.0
2784, 90.0
2785, 90.0
2786, 93.0
2787, 88.0
2788, 95.0
2789, 92.0
2790, 94.0
2791, 91.0
2792, 91.0
2793, 88.0
2794, 84.0
2795, 90.0
2796, 95.0
2797, 93.0
2798, 91.0
2799, 89.0
2800, 91.0
2801, 91.0
2802, 96.0
2803, 92.0
2804, 92.0
2805, 96.0
2806, 90.0
2807, 90.0
2808, 94.0
2809, 93.0
2810, 93.0
2811, 92.0
2812, 93.0
2813, 91.0
2814, 89.0
2815, 92.0
2816, 92.0
2817, 90.0
2818, 92.0
2819, 91.0
2820, 93.0
2821, 89.0
2822, 89.0
2823, 94.0
2824, 87.0
2825, 98.0
2826, 87.0
2827, 92.0
2828, 92.0
2829, 87.0
2830, 95.0
2831, 91.0
2832, 94.0
2833, 89.0
2834, 87.0
2835, 89.0
2836, 85.0
2837, 90.0
2838, 91.0
2839, 90.0
2840, 93.0
2841, 89.0
2842, 95.0
2843, 90.0
2844, 92.0
2845, 93.0
2846, 88.0
2847, 90.0
2848, 90.0
2849, 96.0
2850, 88.0
2851, 91.0
2852, 91.0
2853, 92.0
2854, 87.0
2855, 90.0
2856, 95.0
2857, 92.0
2858, 95.0
2859, 89.0
2860, 91.0
2861, 90.0
2862, 90.0
2863, 89.0
2864, 89.0
2865, 89.0
2866, 91.0
2867, 96.0
2868, 93.0
2869, 95.0
2870, 91.0
2871, 90.0
2872, 86.0
2873, 91.0
2874, 88.0
2875, 90.0
2876, 89.0
2877, 91.0
2878, 89.0
2879, 90.0
2880, 93.0
2881, 87.0
2882, 91.0
2883, 84.0
2884, 97.0
2885, 91.0
2886, 95.0
2887, 94.0
2888, 89.0
2889, 88.0
2890, 86.0
2891, 90.0
2892, 90.0
2893, 90.0
2894, 93.0
2895, 92.0
2896, 93.0
2897, 90.0
2898, 93.0
2899, 86.0
2900, 89.0
2901, 95.0
2902, 92.0
2903, 92.0
2904, 87.0
2905, 88.0
2906, 93.0
2907, 91.0
2908, 92.0
2909, 86.0
2910, 87.0
2911, 88.0
2912, 88.0
2913, 91.0
2914, 89.0
2915, 90.0
2916, 91.0
2917, 89.0
2918, 91.0
2919, 90.0
2920, 89.0
2921, 90.0
2922, 92.0
2923, 93.0
2924, 90.0
2925, 90.0
2926, 94.0
2927, 91.0
2928, 95.0
2929, 90.0
2930, 92.0
2931, 88.0
2932, 87.0
2933, 91.0
2934, 96.0
2935, 96.0
2936, 92.0
2937, 90.0
2938, 86.0
2939, 87.0
2940, 89.0
2941, 92.0
2942, 89.0
2943, 90.0
2944, 92.0
2945, 87.0
2946, 86.0
2947, 90.0
2948, 95.0
2949, 90.0
2950, 90.0
2951, 92.0
2952, 93.0
2953, 95.0
2954, 89.0
2955, 91.0
2956, 93.0
2957, 89.0
2958, 90.0
2959, 91.0
2960, 91.0
2961, 90.0
2962, 92.0
2963, 89.0
2964, 92.0
2965, 92.0
2966, 95.0
2967, 88.0
2968, 94.0
2969, 89.0
2970, 89.0
2971, 91.0
2972, 89.0
2973, 88.0
2974, 93.0
2975, 86.0
2976, 94.0
2977, 90.0
2978, 94.0
2979, 85.0
2980, 89.0
2981, 91.0
2982, 87.0
2983, 89.0
2984, 88.0
2985, 87.0
2986, 94.0
2987, 92.0
2988, 86.0
2989, 96.0
2990, 90.0
2991, 94.0
2992, 87.0
2993, 95.0
2994, 91.0
2995, 93.0
2996, 90.0
2997, 93.0
2998, 90.0
2999, 88.0
3000, 92.0
3001, 90.0
3002, 89.0
3003, 92.0
3004, 95.0
3005, 92.0
3006, 88.0
3007, 86.0
3008, 93.0
3009, 96.0
3010, 90.0
3011, 85.0
3012, 92.0
3013, 92.0
3014, 89.0
3015, 91.0
3016, 90.0
3017, 90.0
3018, 93.0
3019, 92.0
3020, 90.0
3021, 93.0
3022, 90.0
3023, 93.0
3024, 92.0
3025, 90.0
3026, 90.0
3027, 93.0
3028, 96.0
3029, 88.0
3030, 86.0
3031, 87.0
3032, 88.0
3033, 96.0
3034, 91.0
3035, 93.0
3036, 89.0
3037, 92.0
3038, 87.0
3039, 93.0
3040, 90.0
3041, 94.0
3042, 90.0
3043, 88.0
3044, 85.0
3045, 97.0
3046, 94.0
3047, 89.0
3048, 95.0
3049, 90.0
3050, 91.0
3051, 89.0
3052, 91.0
3053, 90.0
3054, 88.0
3055, 86.0
3056, 89.0
3057, 92.0
3058, 94.0
3059, 89.0
3060, 93.0
3061, 88.0
3062, 88.0
3063, 90.0
3064, 88.0
3065, 88.0
3066, 90.0
3067, 92.0
3068, 91.0
3069, 94.0
3070, 92.0
3071, 94.0
3072, 91.0
3073, 92.0
3074, 92.0
3075, 90.0
3076, 90.0
3077, 88.0
3078, 85.0
3079, 89.0
3080, 88.0
3081, 91.0
3082, 92.0
3083, 87.0
3084, 91.0
3085, 94.0
3086, 92.0
3087, 94.0
3088, 85.0
3089, 91.0
3090, 92.0
3091, 87.0
3092, 92.0
3093, 92.0
3094, 89.0
3095, 93.0
3096, 86.0
3097, 92.0
3098, 94.0
3099, 92.0
3100, 93.0
3101, 95.0
3102, 92.0
3103, 92.0
3104, 93.0
3105, 90.0
3106, 87.0
3107, 88.0
3108, 92.0
3109, 90.0
3110, 93.0
3111, 89.0
3112, 90.0
3113, 93.0
3114, 89.0
3115, 84.0
3116, 88.0
3117, 94.0
3118, 92.0
3119, 88.0
3120, 87.0
3121, 92.0
3122, 89.0
3123, 88.0
3124, 88.0
3125, 87.0
3126, 89.0
3127, 89.0
3128, 89.0
3129, 92.0
3130, 93.0
3131, 93.0
3132, 94.0
3133, 91.0
3134, 90.0
3135, 89.0
3136, 88.0
3137, 93.0
3138, 92.0
3139, 89.0
3140, 91.0
3141, 90.0
3142, 87.0
3143, 89.0
3144, 86.0
3145, 92.0
3146, 90.0
3147, 86.0
3148, 87.0
3149, 93.0
3150, 91.0
3151, 88.0
3152, 95.0
3153, 94.0
3154, 91.0
3155, 92.0
3156, 89.0
3157, 90.0
3158, 87.0
3159, 92.0
3160, 92.0
3161, 88.0
3162, 92.0
3163, 89.0
3164, 87.0
3165, 91.0
3166, 88.0
3167, 92.0
3168, 86.0
3169, 92.0
3170, 90.0
3171, 90.0
3172, 91.0
3173, 92.0
3174, 89.0
3175, 92.0
3176, 91.0
3177, 85.0
3178, 93.0
3179, 93.0
3180, 92.0
3181, 93.0
3182, 88.0
3183, 94.0
3184, 94.0
3185, 89.0
3186, 92.0
3187, 92.0
3188, 93.0
3189, 90.0
3190, 87.0
3191, 94.0
3192, 90.0
3193, 91.0
3194, 92.0
3195, 93.0
3196, 87.0
3197, 94.0
3198, 94.0
3199, 89.0
3200, 92.0
3201, 91.0
3202, 91.0
3203, 90.0
3204, 88.0
3205, 93.0
3206, 91.0
3207, 87.0
3208, 87.0
3209, 93.0
3210, 91.0
3211, 89.0
3212, 92.0
3213, 89.0
3214, 93.0
3215, 93.0
3216, 93.0
3217, 86.0
3218, 91.0
3219, 97.0
3220, 93.0
3221, 91.0
3222, 93.0
3223, 94.0
3224, 95.0
3225, 89.0
3226, 87.0
3227, 93.0
3228, 92.0
3229, 85.0
3230, 89.0
3231, 90.0
3232, 94.0
3233, 91.0
3234, 91.0
3235, 95.0
3236, 90.0
3237, 90.0
3238, 91.0
3239, 89.0
3240, 90.0
3241, 95.0
3242, 91.0
3243, 93.0
3244, 94.0
3245, 91.0
3246, 94.0
3247, 90.0
3248, 89.0
3249, 93.0
3250, 92.0
3251, 92.0
3252, 91.0
3253, 91.0
3254, 87.0
3255, 92.0
3256, 82.0
3257, 90.0
3258, 92.0
3259, 92.0
3260, 95.0
3261, 83.0
3262, 93.0
3263, 89.0
3264, 90.0
3265, 94.0
3266, 90.0
3267, 96.0
3268, 91.0
3269, 87.0
3270, 93.0
3271, 88.0
3272, 91.0
3273, 91.0
3274, 97.0
3275, 90.0
3276, 90.0
3277, 91.0
3278, 87.0
3279, 90.0
3280, 89.0
3281, 91.0
3282, 88.0
3283, 93.0
3284, 85.0
3285, 90.0
3286, 91.0
3287, 94.0
3288, 95.0
3289, 87.0
3290, 92.0
3291, 91.0
3292, 91.0
3293, 90.0
3294, 88.0
3295, 93.0
3296, 93.0
3297, 84.0
3298, 91.0
3299, 91.0
3300, 87.0
3301, 90.0
3302, 87.0
3303, 92.0
3304, 88.0
3305, 92.0
3306, 86.0
3307, 92.0
3308, 93.0
3309, 94.0
3310, 88.0
3311, 91.0
3312, 92.0
3313, 93.0
3314, 93.0
3315, 90.0
3316, 92.0
3317, 96.0
3318, 88.0
3319, 86.0
3320, 86.0
3321, 88.0
3322, 97.0
3323, 87.0
3324, 91.0
3325, 95.0
3326, 89.0
3327, 88.0
3328, 94.0
3329, 88.0
3330, 93.0
3331, 89.0
3332, 92.0
3333, 89.0
3334, 90.0
3335, 94.0
3336, 88.0
3337, 87.0
3338, 88.0
3339, 89.0
3340, 90.0
3341, 92.0
3342, 89.0
3343, 90.0
3344, 89.0
3345, 90.0
3346, 88.0
3347, 96.0
3348, 90.0
3349, 90.0
3350, 89.0
3351, 92.0
3352, 92.0
3353, 91.0
3354, 89.0
3355, 89.0
3356, 95.0
3357, 88.0
3358, 85.0
3359, 89.0
3360, 92.0
3361, 94.0
3362, 89.0
3363, 93.0
3364, 86.0
3365, 87.0
3366, 94.0
3367, 93.0
3368, 90.0
3369, 89.0
3370, 95.0
3371, 87.0
3372, 89.0
3373, 91.0
3374, 92.0
3375, 88.0
3376, 90.0
3377, 92.0
3378, 89.0
3379, 86.0
3380, 92.0
3381, 94.0
3382, 91.0
3383, 91.0
3384, 90.0
3385, 94.0
3386, 90.0
3387, 92.0
3388, 90.0
3389, 92.0
3390, 89.0
3391, 89.0
3392, 89.0
3393, 89.0
3394, 86.0
3395, 89.0
3396, 88.0
3397, 90.0
3398, 90.0
3399, 92.0
3400, 95.0
3401, 89.0
3402, 90.0
3403, 94.0
3404, 92.0
3405, 94.0
3406, 93.0
3407, 92.0
3408, 89.0
3409, 92.0
3410, 87.0
3411, 89.0
3412, 91.0
3413, 90.0
3414, 88.0
3415, 96.0
3416, 88.0
3417, 91.0
3418, 90.0
3419, 90.0
3420, 93.0
3421, 92.0
3422, 90.0
3423, 91.0
3424, 90.0
3425, 92.0
3426, 92.0
3427, 93.0
3428, 91.0
3429, 91.0
3430, 91.0
3431, 90.0
3432, 87.0
3433, 93.0
3434, 89.0
3435, 87.0
3436, 87.0
3437, 92.0
3438, 87.0
3439, 90.0
3440, 89.0
3441, 92.0
3442, 90.0
3443, 93.0
3444, 85.0
3445, 86.0
3446, 92.0
3447, 91.0
3448, 93.0
3449, 89.0
3450, 94.0
3451, 93.0
3452, 92.0
3453, 84.0
3454, 93.0
3455, 93.0
3456, 93.0
3457, 89.0
3458, 89.0
3459, 87.0
3460, 95.0
3461, 91.0
3462, 91.0
3463, 92.0
3464, 95.0
3465, 95.0
3466, 90.0
3467, 88.0
3468, 98.0
3469, 88.0
3470, 92.0
3471, 88.0
3472, 90.0
3473, 89.0
3474, 93.0
3475, 90.0
3476, 91.0
3477, 90.0
3478, 91.0
3479, 89.0
3480, 93.0
3481, 95.0
3482, 93.0
3483, 93.0
3484, 89.0
3485, 92.0
3486, 90.0
3487, 90.0
3488, 94.0
3489, 89.0
3490, 88.0
3491, 93.0
3492, 92.0
3493, 88.0
3494, 90.0
3495, 91.0
3496, 90.0
3497, 91.0
3498, 84.0
3499, 90.0
3500, 97.0
3501, 88.0
3502, 94.0
3503, 96.0
3504, 89.0
3505, 93.0
3506, 92.0
3507, 88.0
3508, 92.0
3509, 85.0
3510, 93.0
3511, 94.0
3512, 91.0
3513, 89.0
3514, 96.0
3515, 91.0
3516, 90.0
3517, 90.0
3518, 86.0
3519, 88.0
3520, 89.0
3521, 89.0
3522, 88.0
3523, 87.0
3524, 92.0
3525, 92.0
3526, 89.0
3527, 89.0
3528, 93.0
3529, 89.0
3530, 91.0
3531, 94.0
3532, 92.0
3533, 90.0
3534, 89.0
3535, 90.0
3536, 92.0
3537, 88.0
3538, 94.0
3539, 91.0
3540, 92.0
3541, 89.0
3542, 91.0
3543, 92.0
3544, 91.0
3545, 90.0
3546, 89.0
3547, 92.0
3548, 89.0
3549, 94.0
3550, 89.0
3551, 88.0
3552, 90.0
3553, 91.0
3554, 93.0
3555, 89.0
3556, 93.0
3557, 86.0
3558, 90.0
3559, 89.0
3560, 93.0
3561, 88.0
3562, 91.0
3563, 92.0
3564, 87.0
3565, 89.0
3566, 93.0
3567, 91.0
3568, 93.0
3569, 95.0
3570, 91.0
3571, 91.0
3572, 88.0
3573, 86.0
3574, 93.0
3575, 90.0
3576, 91.0
3577, 90.0
3578, 88.0
3579, 88.0
3580, 92.0
3581, 89.0
3582, 91.0
3583, 90.0
3584, 91.0
3585, 93.0
3586, 90.0
3587, 89.0
3588, 91.0
3589, 92.0
3590, 88.0
3591, 92.0
3592, 93.0
3593, 94.0
3594, 92.0
3595, 92.0
3596, 91.0
3597, 88.0
3598, 90.0
3599, 91.0
3600, 91.0
3601, 93.0
3602, 90.0
3603, 89.0
3604, 90.0
3605, 89.0
3606, 91.0
3607, 92.0
3608, 93.0
3609, 94.0
3610, 92.0
3611, 93.0
3612, 93.0
3613, 90.0
3614, 91.0
3615, 90.0
3616, 88.0
3617, 89.0
3618, 92.0
3619, 89.0
3620, 94.0
3621, 89.0
3622, 89.0
3623, 94.0
3624, 89.0
3625, 89.0
3626, 90.0
