Single
3648
Scan 0,   
3620, 90.0
3621, 93.0
3622, 96.0
3623, 86.0
3624, 87.0
3625, 93.0
3626, 93.0
3627, 91.0
3628, 93.0
3629, 93.0
3630, 97.0
3631, 92.0
3632, 93.0
3633, 92.0
3634, 92.0
3635, 89.0
3636, 87.0
3637, 92.0
3638, 95.0
3639, 93.0
3640, 89.0
3641, 91.0
3642, 91.0
3643, 92.0
3644, 92.0
3645, 88.0
3646, 90.0
3647,  1.0

